class_id,class_name,collection_id,collection_description,property_id,property,property_description,models_used,total_models,fraction,models_list
34,Heat Storage,338,set of Line objects involved in the Constraint,1944,Flow Back Coefficient,Coefficient of counter-reference direction flow,3,16,0.1875,"['CAISOIRP21 0130', 'CAISOIRP21 Stochastic2026 0130', 'CAISOIRP21 Stochastic2030 0130']"
34,Heat Storage,359,set of Line objects that define when the Variable is active,2006,Flow Back Coefficient,Coefficient of counter-reference direction flow in condition,3,16,0.1875,"['CAISOIRP21 0130', 'CAISOIRP21 Stochastic2026 0130', 'CAISOIRP21 Stochastic2030 0130']"
34,Heat Storage,272,set of lines in the interface,1669,Flow Coefficient,Coefficient of flow in interface,3,16,0.1875,"['CAISOIRP21 0130', 'CAISOIRP21 Stochastic2026 0130', 'CAISOIRP21 Stochastic2030 0130']"
34,Heat Storage,338,set of Line objects involved in the Constraint,1942,Flow Coefficient,Coefficient of flow,3,16,0.1875,"['CAISOIRP21 0130', 'CAISOIRP21 Stochastic2026 0130', 'CAISOIRP21 Stochastic2030 0130']"
34,Heat Storage,359,set of Line objects that define when the Variable is active,2004,Flow Coefficient,Coefficient of line flow in condition,3,16,0.1875,"['CAISOIRP21 0130', 'CAISOIRP21 Stochastic2026 0130', 'CAISOIRP21 Stochastic2030 0130']"
34,Heat Storage,33,Line objects,1201,Max Flow,Maximum flow,3,16,0.1875,"['CAISOIRP21 0130', 'CAISOIRP21 Stochastic2026 0130', 'CAISOIRP21 Stochastic2030 0130']"
34,Heat Storage,33,Line objects,1202,Min Flow,Minimum flow,3,16,0.1875,"['CAISOIRP21 0130', 'CAISOIRP21 Stochastic2026 0130', 'CAISOIRP21 Stochastic2030 0130']"
34,Heat Storage,33,Line objects,1200,Units,Flag if the Line is in service,3,16,0.1875,"['CAISOIRP21 0130', 'CAISOIRP21 Stochastic2026 0130', 'CAISOIRP21 Stochastic2030 0130']"
34,Heat Storage,33,Line objects,1224,Wheeling Charge,Wheeling charge for reference direction flows,3,16,0.1875,"['CAISOIRP21 0130', 'CAISOIRP21 Stochastic2026 0130', 'CAISOIRP21 Stochastic2030 0130']"
34,Heat Storage,33,Line objects,1225,Wheeling Charge Back,Wheeling charge for counter-reference direction flows,3,16,0.1875,"['CAISOIRP21 0130', 'CAISOIRP21 Stochastic2026 0130', 'CAISOIRP21 Stochastic2030 0130']"
30,Hub,349,Interface objects,2198,Max Flow,Maximum flow on interface,1,16,0.0625,['CAISOSA25 20250505']
30,Hub,349,Interface objects,2197,Min Flow,Minimum flow on interface,1,16,0.0625,['CAISOSA25 20250505']
30,Hub,29,Region objects,1036,Uplift Enabled,If uplift is added to market prices,1,16,0.0625,['European Integrated Power & Gas Model']
30,Hub,29,Region objects,1077,VoLL,Value of lost load (VoLL),1,16,0.0625,['European Integrated Power & Gas Model']
28,Interface,313,Interface objects,1937,Economic Life,Economic life of the interface (period over which expansion costs are recovered).,1,16,0.0625,['PLEXOS-World Spatial Resolution Case Study (Second Journal Submission version)']
28,Interface,313,Interface objects,1931,Expansion Cost,Cost of expanding the interface by one megawatt,1,16,0.0625,['PLEXOS-World Spatial Resolution Case Study (Second Journal Submission version)']
28,Interface,313,Interface objects,1932,Max Expansion,Maximum interface expansion,1,16,0.0625,['PLEXOS-World Spatial Resolution Case Study (Second Journal Submission version)']
28,Interface,313,Interface objects,1913,Max Flow,Maximum flow on interface,1,16,0.0625,['PLEXOS-World Spatial Resolution Case Study (Second Journal Submission version)']
28,Interface,313,Interface objects,1912,Min Flow,Minimum flow on interface,1,16,0.0625,['PLEXOS-World Spatial Resolution Case Study (Second Journal Submission version)']
28,Interface,313,Interface objects,1911,Units,Flag if interface is in service,1,16,0.0625,['PLEXOS-World Spatial Resolution Case Study (Second Journal Submission version)']
24,Line,303,Line objects,1923,Forced Outage Rate,Expected proportion of time the facility is unavailable due to forced outage,1,16,0.0625,['PUBLIC Validation 2024-2032 Model 2025-03-14']
24,Line,283,Line objects,1729,Loss Allocation,Proportion of line losses allocated to the receiving node,3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
24,Line,283,Line objects,1723,Loss Base,Interconnector loss function constant parameter for reference direction flows,3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
24,Line,283,Line objects,1726,Loss Base Back,Interconnector loss function constant parameter for counter-reference direction flows,3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
24,Line,283,Line objects,1724,Loss Incr,Interconnector loss function linear parameter for reference direction flows,3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
24,Line,283,Line objects,1725,Loss Incr,Interconnector loss function linear parameter for reference direction flows,1,16,0.0625,['PLEXOS-World Spatial Resolution Case Study (Second Journal Submission version)']
24,Line,303,Line objects,1898,Loss Incr,Interconnector loss function linear parameter for reference direction flows,1,16,0.0625,['PUBLIC Validation 2024-2032 Model 2025-03-14']
24,Line,283,Line objects,1727,Loss Incr Back,Interconnector loss function linear parameter for counter-reference direction flows,3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
24,Line,283,Line objects,1725,Loss Incr2,Interconnector loss function quadratic parameter for reference direction flows,3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
24,Line,283,Line objects,1728,Loss Incr2 Back,Interconnector loss function quadratic parameter for counter-reference direction flows,3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
24,Line,303,Line objects,1926,Maintenance Rate,Expected proportion of time the facility is unavailable due to maintenance,1,16,0.0625,['PUBLIC Validation 2024-2032 Model 2025-03-14']
24,Line,283,Line objects,1736,Marginal Loss Factor,Transmission marginal loss factor (MLF or TLF) for exports,3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
24,Line,283,Line objects,1737,Marginal Loss Factor Back,Transmission marginal loss factor (MLF or TLF) for imports,3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
24,Line,283,Line objects,1743,Max Capacity Reserves,Maximum amount of capacity reserves supplied to the receiving Region/Zone.,3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
24,Line,283,Line objects,1707,Max Flow,Maximum flow,3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
24,Line,283,Line objects,1708,Max Flow,Maximum flow,1,16,0.0625,['PLEXOS-World Spatial Resolution Case Study (Second Journal Submission version)']
24,Line,303,Line objects,1880,Max Flow,Maximum flow,1,16,0.0625,['PUBLIC Validation 2024-2032 Model 2025-03-14']
24,Line,303,Line objects,1895,Max Ramp Down,Maximum ramp down rate,1,16,0.0625,['PUBLIC Validation 2024-2032 Model 2025-03-14']
24,Line,303,Line objects,1893,Max Ramp Up,Maximum ramp up rate,1,16,0.0625,['PUBLIC Validation 2024-2032 Model 2025-03-14']
24,Line,303,Line objects,1930,Mean Time to Repair,Mean time to repair,1,16,0.0625,['PUBLIC Validation 2024-2032 Model 2025-03-14']
24,Line,283,Line objects,1744,Min Capacity Reserves,Minimum amount of capacity reserves supplied to the receiving Region/Zone.,3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
24,Line,283,Line objects,1708,Min Flow,Minimum flow,3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
24,Line,283,Line objects,1709,Min Flow,Minimum flow,1,16,0.0625,['PLEXOS-World Spatial Resolution Case Study (Second Journal Submission version)']
24,Line,303,Line objects,1881,Min Flow,Minimum flow,1,16,0.0625,['PUBLIC Validation 2024-2032 Model 2025-03-14']
24,Line,303,Line objects,1874,Offer Quantity Format,Format for [Offer Quantity] and [Offer Price],1,16,0.0625,['PUBLIC Validation 2024-2032 Model 2025-03-14']
24,Line,303,Line objects,1928,Outage Max Rating,Line rating in the reference direction during outage,1,16,0.0625,['PUBLIC Validation 2024-2032 Model 2025-03-14']
24,Line,303,Line objects,1929,Outage Min Rating,Line rating in the counter-reference direction during outage,1,16,0.0625,['PUBLIC Validation 2024-2032 Model 2025-03-14']
24,Line,283,Line objects,1706,Units,"Flag if the line is in service (0,1)",3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
24,Line,283,Line objects,1707,Units,"Flag if the line is in service (0,1)",1,16,0.0625,['PLEXOS-World Spatial Resolution Case Study (Second Journal Submission version)']
24,Line,303,Line objects,1879,Units,"Flag if the line is in service (0,1)",1,16,0.0625,['PUBLIC Validation 2024-2032 Model 2025-03-14']
24,Line,303,Line objects,1925,Units Out,Number of units (circuits) out of service,1,16,0.0625,['PUBLIC Validation 2024-2032 Model 2025-03-14']
24,Line,294,Node objects,1902,Voltage,Voltage,1,16,0.0625,['CAISOSA25 20250505']
24,Line,283,Line objects,1734,Wheeling Charge,Wheeling charge for reference direction flows,1,16,0.0625,['PLEXOS-World Spatial Resolution Case Study (Second Journal Submission version)']
24,Line,303,Line objects,1907,Wheeling Charge,Wheeling charge for reference direction flows,1,16,0.0625,['PUBLIC Validation 2024-2032 Model 2025-03-14']
24,Line,283,Line objects,1735,Wheeling Charge Back,Wheeling charge for counter-reference direction flows,1,16,0.0625,['PLEXOS-World Spatial Resolution Case Study (Second Journal Submission version)']
24,Line,303,Line objects,1908,Wheeling Charge Back,Wheeling charge for counter-reference direction flows,1,16,0.0625,['PUBLIC Validation 2024-2032 Model 2025-03-14']
25,MLF,293,MLF objects,1835,Flow Coefficient,Coefficient on line flow,3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
25,MLF,293,MLF objects,1834,Intercept,Intercept of the MLF equation,3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
63,Maintenance,521,Data File objects,2707,Filename,Data file used in the simulation,5,16,0.3125,"['2022 Hydrogen Superpower ISP Model', '2022 Progressive Change ISP Model', '2022 Slow Change ISP Model', '2022 Step Change ISP Model', 'CAISOIRP23Stochastic 20240517']"
22,Node,281,Node objects,1803,Allow Dump Energy,Model Node [Dump Energy] in the mathematical program.,1,16,0.0625,['PUBLIC Validation 2024-2032 Model 2025-03-14']
22,Node,281,Node objects,1804,Allow Unserved Energy,Model Node [Unserved Energy] in the mathematical program.,1,16,0.0625,['PUBLIC Validation 2024-2032 Model 2025-03-14']
22,Node,261,Node objects,1649,Load,Load,3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
22,Node,261,Node objects,1650,Load,Load,1,16,0.0625,['PLEXOS-World Spatial Resolution Case Study (Second Journal Submission version)']
22,Node,281,Node objects,1817,Load,Load,1,16,0.0625,['PUBLIC Validation 2024-2032 Model 2025-03-14']
22,Node,12,set of nodes the generator injects energy at,346,Load Participation Factor,Proportion of pump load at the node,1,16,0.0625,['PLEXOS-World Spatial Resolution Case Study (Second Journal Submission version)']
22,Node,68,The set of electric nodes the facility draws load from,721,Load Participation Factor,Proportion of facility load at the node,1,16,0.0625,['PLEXOS-World Spatial Resolution Case Study (Second Journal Submission version)']
22,Node,149,set of nodes the purchaser withdraws energy from,1280,Load Participation Factor,Proportion of purchaser load taken at the node,1,16,0.0625,['PLEXOS-World Spatial Resolution Case Study (Second Journal Submission version)']
22,Node,261,Node objects,1649,Load Participation Factor,Proportion of region load that occurs at the node,1,16,0.0625,['PLEXOS-World Spatial Resolution Case Study (Second Journal Submission version)']
22,Node,261,Node objects,1648,Units,Flag if bus is in service,1,16,0.0625,['PLEXOS-World Spatial Resolution Case Study (Second Journal Submission version)']
71,Objective,714,Market objects,4509,Demand Curve,Flag if the input multi-band Price/Quantity pairs are points on a demand curve; or incremental demand blocks.,1,16,0.0625,['CAISOSA25 20250505']
71,Objective,714,Market objects,4508,Is Marginal,Flag if the market sets price on a marginal price basis; rather than block-by-block settlement.,1,16,0.0625,['CAISOSA25 20250505']
71,Objective,714,Market objects,4550,Max Purchases,Maximum purchase from the market,1,16,0.0625,['CAISOSA25 20250505']
71,Objective,714,Market objects,4544,Max Sales,Maximum sales to the market,1,16,0.0625,['CAISOSA25 20250505']
71,Objective,714,Market objects,4518,Price,Price point on market demand function,1,16,0.0625,['CAISOSA25 20250505']
12,Physical Contract,11,Reserve objects,524,Duration,Time over which the required response must be maintained,3,16,0.1875,"['CAISOIRP21 0130', 'CAISOIRP21 Stochastic2026 0130', 'CAISOIRP21 Stochastic2030 0130']"
12,Physical Contract,70,Reserve objects,603,Duration,Time over which the required response must be maintained,1,16,0.0625,['CAISOIRP23Stochastic 20240517']
12,Physical Contract,11,Reserve objects,514,Is Enabled,Flag if the reserve is enabled,3,16,0.1875,"['CAISOIRP21 0130', 'CAISOIRP21 Stochastic2026 0130', 'CAISOIRP21 Stochastic2030 0130']"
12,Physical Contract,70,Reserve objects,592,Is Enabled,Flag if the reserve is enabled,1,16,0.0625,['CAISOIRP23Stochastic 20240517']
12,Physical Contract,11,Reserve objects,521,Min Provision,Minimum required reserve,3,16,0.1875,"['CAISOIRP21 0130', 'CAISOIRP21 Stochastic2026 0130', 'CAISOIRP21 Stochastic2030 0130']"
12,Physical Contract,70,Reserve objects,600,Min Provision,Minimum required reserve,1,16,0.0625,['CAISOIRP23Stochastic 20240517']
12,Physical Contract,11,Reserve objects,511,Mutually Exclusive,If generation capacity providing this reserve is mutually exclusive to other reserves,3,16,0.1875,"['CAISOIRP21 0130', 'CAISOIRP21 Stochastic2026 0130', 'CAISOIRP21 Stochastic2030 0130']"
12,Physical Contract,70,Reserve objects,589,Mutually Exclusive,If generation capacity providing this reserve is mutually exclusive to other reserves,1,16,0.0625,['CAISOIRP23Stochastic 20240517']
12,Physical Contract,11,Reserve objects,529,Price Cap,Cap on Reserve Price for settlement,3,16,0.1875,"['CAISOIRP21 0130', 'CAISOIRP21 Stochastic2026 0130', 'CAISOIRP21 Stochastic2030 0130']"
12,Physical Contract,70,Reserve objects,608,Price Cap,Cap on Reserve Price for settlement,1,16,0.0625,['CAISOIRP23Stochastic 20240517']
12,Physical Contract,320,set of Reserve objects involved in the Constraint,1788,Risk Coefficient,Coefficient of reserve requirement,3,16,0.1875,"['CAISOIRP21 0130', 'CAISOIRP21 Stochastic2026 0130', 'CAISOIRP21 Stochastic2030 0130']"
12,Physical Contract,355,set of Reserve objects that define when the Variable is active,1996,Risk Coefficient,Coefficient of reserve requirement,3,16,0.1875,"['CAISOIRP21 0130', 'CAISOIRP21 Stochastic2026 0130', 'CAISOIRP21 Stochastic2030 0130']"
12,Physical Contract,428,set of Reserve objects involved in the Constraint,2079,Risk Coefficient,Coefficient of reserve requirement,1,16,0.0625,['CAISOIRP23Stochastic 20240517']
12,Physical Contract,474,set of Reserve objects involved in the Objective,2454,Risk Coefficient,Coefficient of reserve requirement,1,16,0.0625,['CAISOIRP23Stochastic 20240517']
12,Physical Contract,528,set of Reserve objects that define when the Variable is active,2776,Risk Coefficient,Coefficient of reserve requirement,1,16,0.0625,['CAISOIRP23Stochastic 20240517']
12,Physical Contract,11,Reserve objects,523,Timeframe,Time within which response is required,3,16,0.1875,"['CAISOIRP21 0130', 'CAISOIRP21 Stochastic2026 0130', 'CAISOIRP21 Stochastic2030 0130']"
12,Physical Contract,70,Reserve objects,602,Timeframe,Time within which response is required,1,16,0.0625,['CAISOIRP23Stochastic 20240517']
12,Physical Contract,11,Reserve objects,510,Type,Reserve type,3,16,0.1875,"['CAISOIRP21 0130', 'CAISOIRP21 Stochastic2026 0130', 'CAISOIRP21 Stochastic2030 0130']"
12,Physical Contract,70,Reserve objects,588,Type,Reserve type,1,16,0.0625,['CAISOIRP23Stochastic 20240517']
12,Physical Contract,11,Reserve objects,528,VoRS,"Penalty cost for a shortage of Reserve provision, where -1 indicates that no shortage is allowed.",3,16,0.1875,"['CAISOIRP21 0130', 'CAISOIRP21 Stochastic2026 0130', 'CAISOIRP21 Stochastic2030 0130']"
12,Physical Contract,70,Reserve objects,607,VoRS,"Penalty cost for a shortage of Reserve provision, where -1 indicates that no shortage is allowed.",1,16,0.0625,['CAISOIRP23Stochastic 20240517']
20,Pool,19,Gas Demand objects,857,Demand,Demand for gas,1,16,0.0625,['European Integrated Power & Gas Model']
3,Power Station,7,fuels available for starting units,297,Offtake at Start,Fuel required to start a unit,1,16,0.0625,['CAISOIRP23Stochastic 20240517']
3,Power Station,114,fuels available for starting units,862,Offtake at Start,Fuel required to start a unit,1,16,0.0625,['CAISOIRP23Stochastic 20240517']
3,Power Station,117,fuels available for starting units,1583,Offtake at Start,Fuel required to start a unit,3,16,0.1875,"['CAISOIRP21 0130', 'CAISOIRP21 Stochastic2026 0130', 'CAISOIRP21 Stochastic2030 0130']"
3,Power Station,2,Fuel objects,264,Price,Fuel price,1,16,0.0625,['European Integrated Power & Gas Model']
3,Power Station,2,Fuel objects,271,Price,Fuel price,3,16,0.1875,"['CAISOIRP21 0130', 'CAISOIRP21 Stochastic2026 0130', 'CAISOIRP21 Stochastic2030 0130']"
3,Power Station,19,Fuel objects,317,Price,Fuel price,5,16,0.3125,"['2022 Hydrogen Superpower ISP Model', '2022 Progressive Change ISP Model', '2022 Slow Change ISP Model', '2022 Step Change ISP Model', 'CAISOIRP23Stochastic 20240517']"
3,Power Station,35,set of fuels that produce the emission,408,Production Rate,Emissions produced per unit of energy,1,16,0.0625,['CAISOIRP23Stochastic 20240517']
3,Power Station,132,set of fuels that produce the emission,1549,Production Rate,Emissions produced per unit of energy,1,16,0.0625,['European Integrated Power & Gas Model']
3,Power Station,134,set of fuels that produce the emission,1593,Production Rate,Emissions produced per unit of energy,3,16,0.1875,"['CAISOIRP21 0130', 'CAISOIRP21 Stochastic2026 0130', 'CAISOIRP21 Stochastic2030 0130']"
3,Power Station,19,Fuel objects,318,Tax,Fuel tax,4,16,0.25,"['2022 Hydrogen Superpower ISP Model', '2022 Progressive Change ISP Model', '2022 Slow Change ISP Model', '2022 Step Change ISP Model']"
3,Power Station,114,set of fuels used by the generator,1519,Transport Charge,Cost of transporting the fuel to the generator,1,16,0.0625,['European Integrated Power & Gas Model']
3,Power Station,115,fuels available for starting units,1541,Transport Charge,Cost of transporting the fuel to the generator,1,16,0.0625,['European Integrated Power & Gas Model']
3,Power Station,19,Fuel objects,316,Units,Flag if fuel exists,4,16,0.25,"['2022 Hydrogen Superpower ISP Model', '2022 Progressive Change ISP Model', '2022 Slow Change ISP Model', '2022 Step Change ISP Model']"
6,Power2X,5,Abatement objects,341,Abatement Cost,Cost per unit of emission removed,1,16,0.0625,['European Integrated Power & Gas Model']
6,Power2X,5,Abatement objects,344,Efficiency,Efficiency of emission abatement,1,16,0.0625,['European Integrated Power & Gas Model']
6,Power2X,5,Abatement objects,340,Units,Flag if emission abatement technology is installed,1,16,0.0625,['European Integrated Power & Gas Model']
61,Process,504,Decision Variable objects,2682,Objective Function Coefficient,Objective function value of the generic decision variable,1,16,0.0625,['CAISOIRP23Stochastic 20240517']
61,Process,504,Decision Variable objects,2684,Objective Function Coefficient Day,Objective function value of the generic decision variable in each day,1,16,0.0625,['CAISOIRP23Stochastic 20240517']
61,Process,504,Decision Variable objects,2689,Upper Bound,Upper bound of the generic decision variable,1,16,0.0625,['CAISOIRP23Stochastic 20240517']
61,Process,459,set of Decision Variable objects involved in the Constraint,2321,Value Coefficient,Coefficient of Decision Variable value,1,16,0.0625,['CAISOIRP23Stochastic 20240517']
61,Process,502,set of Decision Variable objects involved in the Objective,2671,Value Coefficient,Coefficient of Decision Variable value,1,16,0.0625,['CAISOIRP23Stochastic 20240517']
13,Purchaser,146,Purchaser objects,1271,Bid Price,Value of energy in band,3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
13,Purchaser,146,Purchaser objects,1270,Bid Quantity,Quantity bid in band,3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
13,Purchaser,82,Battery objects,714,Build Cost,Cost of building a BESS unit,4,16,0.25,"['2022 Hydrogen Superpower ISP Model', '2022 Progressive Change ISP Model', '2022 Slow Change ISP Model', '2022 Step Change ISP Model']"
13,Purchaser,82,Battery objects,665,Capacity,Capacity of the BESS,4,16,0.25,"['2022 Hydrogen Superpower ISP Model', '2022 Progressive Change ISP Model', '2022 Slow Change ISP Model', '2022 Step Change ISP Model']"
13,Purchaser,429,set of Battery objects involved in the Constraint,2110,Capacity Built Coefficient,Coefficient of capacity built,4,16,0.25,"['2022 Hydrogen Superpower ISP Model', '2022 Progressive Change ISP Model', '2022 Slow Change ISP Model', '2022 Step Change ISP Model']"
13,Purchaser,475,set of Battery objects involved in the Objective,2485,Capacity Built Coefficient,Coefficient of capacity built,4,16,0.25,"['2022 Hydrogen Superpower ISP Model', '2022 Progressive Change ISP Model', '2022 Slow Change ISP Model', '2022 Step Change ISP Model']"
13,Purchaser,82,Battery objects,671,Charge Efficiency,Efficiency of charging,4,16,0.25,"['2022 Hydrogen Superpower ISP Model', '2022 Progressive Change ISP Model', '2022 Slow Change ISP Model', '2022 Step Change ISP Model']"
13,Purchaser,82,Battery objects,672,Discharge Efficiency,Efficiency of discharging,4,16,0.25,"['2022 Hydrogen Superpower ISP Model', '2022 Progressive Change ISP Model', '2022 Slow Change ISP Model', '2022 Step Change ISP Model']"
13,Purchaser,82,Battery objects,716,Economic Life,Economic life of a BESS unit (period over which fixed costs are recovered),4,16,0.25,"['2022 Hydrogen Superpower ISP Model', '2022 Progressive Change ISP Model', '2022 Slow Change ISP Model', '2022 Step Change ISP Model']"
13,Purchaser,82,Battery objects,701,FO&M Charge,Fixed operations and maintenance charge,4,16,0.25,"['2022 Hydrogen Superpower ISP Model', '2022 Progressive Change ISP Model', '2022 Slow Change ISP Model', '2022 Step Change ISP Model']"
13,Purchaser,82,Battery objects,700,Firm Capacity,Contribution of the battery to capacity reserves,4,16,0.25,"['2022 Hydrogen Superpower ISP Model', '2022 Progressive Change ISP Model', '2022 Slow Change ISP Model', '2022 Step Change ISP Model']"
13,Purchaser,146,Purchaser objects,1240,Fixed Load,Fixed load,3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
13,Purchaser,82,Battery objects,704,Forced Outage Rate,Forced outage rate,4,16,0.25,"['2022 Hydrogen Superpower ISP Model', '2022 Progressive Change ISP Model', '2022 Slow Change ISP Model', '2022 Step Change ISP Model']"
13,Purchaser,429,set of Battery objects involved in the Constraint,2082,Generation Coefficient,Coefficient of generation,4,16,0.25,"['2022 Hydrogen Superpower ISP Model', '2022 Progressive Change ISP Model', '2022 Slow Change ISP Model', '2022 Step Change ISP Model']"
13,Purchaser,475,set of Battery objects involved in the Objective,2457,Generation Coefficient,Coefficient of generation,4,16,0.25,"['2022 Hydrogen Superpower ISP Model', '2022 Progressive Change ISP Model', '2022 Slow Change ISP Model', '2022 Step Change ISP Model']"
13,Purchaser,82,Battery objects,670,Initial SoC,Initial state of charge,4,16,0.25,"['2022 Hydrogen Superpower ISP Model', '2022 Progressive Change ISP Model', '2022 Slow Change ISP Model', '2022 Step Change ISP Model']"
13,Purchaser,429,set of Battery objects involved in the Constraint,2083,Load Coefficient,Coefficient of load obligation,4,16,0.25,"['2022 Hydrogen Superpower ISP Model', '2022 Progressive Change ISP Model', '2022 Slow Change ISP Model', '2022 Step Change ISP Model']"
13,Purchaser,475,set of Battery objects involved in the Objective,2458,Load Coefficient,Coefficient of load obligation,4,16,0.25,"['2022 Hydrogen Superpower ISP Model', '2022 Progressive Change ISP Model', '2022 Slow Change ISP Model', '2022 Step Change ISP Model']"
13,Purchaser,146,Purchaser objects,1276,Load Obligation,Load obligation for capacity reserves.,3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
13,Purchaser,82,Battery objects,679,Marginal Loss Factor,Battery marginal loss factor (MLF or TLF),4,16,0.25,"['2022 Hydrogen Superpower ISP Model', '2022 Progressive Change ISP Model', '2022 Slow Change ISP Model', '2022 Step Change ISP Model']"
13,Purchaser,82,Battery objects,682,Max Cycles Day,Number of cycles allowed each day (000),4,16,0.25,"['2022 Hydrogen Superpower ISP Model', '2022 Progressive Change ISP Model', '2022 Slow Change ISP Model', '2022 Step Change ISP Model']"
13,Purchaser,146,Purchaser objects,1247,Max Energy Month,Maximum energy in month,3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
13,Purchaser,146,Purchaser objects,1239,Max Load,Maximum load (sum of cleared demand bids),3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
13,Purchaser,82,Battery objects,666,Max Power,Maximum generating capacity of each unit,4,16,0.25,"['2022 Hydrogen Superpower ISP Model', '2022 Progressive Change ISP Model', '2022 Slow Change ISP Model', '2022 Step Change ISP Model']"
13,Purchaser,82,Battery objects,668,Max SoC,Allowable maximum state of charge,4,16,0.25,"['2022 Hydrogen Superpower ISP Model', '2022 Progressive Change ISP Model', '2022 Slow Change ISP Model', '2022 Step Change ISP Model']"
13,Purchaser,82,Battery objects,710,Max Units Built,Maximum number of BESS units that can be built,4,16,0.25,"['2022 Hydrogen Superpower ISP Model', '2022 Progressive Change ISP Model', '2022 Slow Change ISP Model', '2022 Step Change ISP Model']"
13,Purchaser,82,Battery objects,705,Mean Time to Repair,Mean time to repair,4,16,0.25,"['2022 Hydrogen Superpower ISP Model', '2022 Progressive Change ISP Model', '2022 Slow Change ISP Model', '2022 Step Change ISP Model']"
13,Purchaser,146,Purchaser objects,1253,Min Energy Month,Minimum energy in month,3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
13,Purchaser,82,Battery objects,669,Min SoC,Allowable minimum state of charge,4,16,0.25,"['2022 Hydrogen Superpower ISP Model', '2022 Progressive Change ISP Model', '2022 Slow Change ISP Model', '2022 Step Change ISP Model']"
13,Purchaser,82,Battery objects,713,Technical Life,Technical lifetime of a BESS unit,4,16,0.25,"['2022 Hydrogen Superpower ISP Model', '2022 Progressive Change ISP Model', '2022 Slow Change ISP Model', '2022 Step Change ISP Model']"
13,Purchaser,82,Battery objects,664,Units,Number of BESS units installed,4,16,0.25,"['2022 Hydrogen Superpower ISP Model', '2022 Progressive Change ISP Model', '2022 Slow Change ISP Model', '2022 Step Change ISP Model']"
13,Purchaser,146,Purchaser objects,1237,Units,Flag if the Purchaser is in service,3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
13,Purchaser,82,Battery objects,673,VO&M Charge,Variable operation and maintenance charge,4,16,0.25,"['2022 Hydrogen Superpower ISP Model', '2022 Progressive Change ISP Model', '2022 Slow Change ISP Model', '2022 Step Change ISP Model']"
13,Purchaser,82,Battery objects,715,WACC,Weighted average cost of capital,4,16,0.25,"['2022 Hydrogen Superpower ISP Model', '2022 Progressive Change ISP Model', '2022 Slow Change ISP Model', '2022 Step Change ISP Model']"
18,RSI,17,Gas Node objects,747,Max Flow,Maximum flow through the gas node,1,16,0.0625,['European Integrated Power & Gas Model']
